The World Wide Web (WWW), commonly known as the Web, is an information system enabling documents and other web resources to be accessed over the Internet.	Sir Timothy John Berners-Lee OM KBE FRS FREng FRSA DFBCS (born 8 June 1955),[1] also known as TimBL, is an English computer scientist best known as the inventor of the World Wide Web.
Paper is a thin sheet material produced by mechanically or chemically processing cellulose fibres derived from wood, rags, grasses or other vegetable sources in water, draining the water through fine mesh leaving the fibre evenly distributed on the surface, followed by pressing and drying.	Cai Lun (Chinese: 蔡伦; courtesy name: Jingzhong (敬仲); c. 50–62 – 121 CE), formerly romanized as Ts'ai Lun, was a Chinese eunuch court official of the Eastern Han dynasty.
A pendulum clock is a clock that uses a pendulum, a swinging weight, as its timekeeping element.	Christiaan Huygens, Lord of Zeelhem, FRS (/ˈhaɪɡənz/ HY-gənz,[4] US: /ˈhɔɪɡənz/ HOY-gənz,[5][6] Dutch: [ˈkrɪstijaːn ˈɦœyɣə(n)s] (listen), also spelled Huyghens; Latin: Hugenius; 14 April 1629 – 8 July 1695) was a Dutch mathematician, physicist, engineer, astronomer, and inventor, who is regarded as one of the greatest scientists of all time and a major figure in the scientific revolution.
A computer is a digital electronic machine that can be programmed to carry out sequences of arithmetic or logical operations (computation) automatically.	Charles Babbage KH FRS (/ˈbæbɪdʒ/; 26 December 1791 – 18 October 1871) was an English polymath.
Dynamite is an explosive made of nitroglycerin, sorbents (such as powdered shells or clay) and stabilizers.	Alfred Bernhard Nobel (/noʊˈbɛl/ noh-BEL, Swedish: [ˈǎlfrɛd nʊˈbɛlː] (listen); 21 October 1833 – 10 December 1896) was a Swedish chemist, engineer, inventor, businessman, and philanthropist.
A bicycle, also called a pedal cycle, bike or cycle, is a human-powered or motor-powered assisted, pedal-driven, single-track vehicle, having two wheels attached to a frame, one behind the other.	Karl Freiherr von Drais (full name: Karl Friedrich Christian Ludwig Freiherr Drais von Sauerbronn) (29 April 1785 – 10 December 1851) was a noble German forest official and significant inventor in the Biedermeier period.
Jeans are a type of pants or trousers made from denim or dungaree cloth.	Jacob William Davis (born Jākobs Jufess; 1831–1908) was a Latvian born American tailor[1] who is credited with inventing modern jeans.
An X-ray, or, much less commonly, X-radiation, is a penetrating form of high-energy electromagnetic radiation.	Wilhelm Conrad Röntgen (/ˈrɛntɡən, -dʒən, ˈrʌnt-/;[1] German pronunciation: [ˈvɪlhɛlm ˈʁœntɡən] (listen); 27 March 1845 – 10 February 1923) was a German mechanical engineer and physicist,[2] who, on 8 November 1895, produced and detected electromagnetic radiation in a wavelength range known as X-rays or Röntgen rays, an achievement that earned him the inaugural Nobel Prize in Physics in 1901.
The Swiss Army knife is a multi-tool pocketknife manufactured by Victorinox.	Karl Elsener (9 October 1860 - 26 December 1918) was a Swiss cutler, inventor and entrepreneur.
A flush toilet (also known as a flushing toilet, water closet (WC) – see also toilet names) is a toilet that disposes of human waste (principally urine and feces) by using the force of water to flush it through a drainpipe to another location for treatment, either nearby or at a communal facility, thus maintaining a separation between humans and their waste.	Sir John Harington (baptised 4 August 1560 – 20 November 1612), of Kelston, Somerset, England, but baptised in London, was an English courtier, author and translator popularly known as the inventor of the flush toilet.
In plumbing, a trap is a U-shaped portion of pipe designed to trap liquid or gas to prevent unwanted flow; most notably sewer gases from entering buildings while allowing waste materials to pass through.	Thomas Crapper (baptised 28 September 1836; died 27 January 1910) was an English plumber and businessman.
"Hook-and-loop fasteners, hook-and-pile fasteners or touch fasteners (often referred to by the genericized trademark velcro, due to the prominence of the Velcro Brand) consist of two components: typically, two lineal fabric strips (or, alternatively, round ""dots"" or squares) which are attached (sewn or otherwise adhered) to the opposing surfaces to be fastened."	George de Mestral (19 June 1907 – 8 February 1990) was a Swiss electrical engineer who invented the hook and loop fastener which he named Velcro.
"Calculus, originally called infinitesimal calculus or ""the calculus of infinitesimals"", is the mathematical study of continuous change."	"Sir Isaac Newton PRS (25 December 1642 – 20 March 1726/27[a]) was an English mathematician, physicist, astronomer, alchemist, theologian, and author (described in his time as a ""natural philosopher""), widely recognised as one of the greatest mathematicians and physicists of all time and among the most influential scientists."
he photovoltaic effect is the generation of voltage and electric current in a material upon exposure to light.	Alexandre-Edmond Becquerel (24 March 1820 – 11 May 1891),[1] known as Edmond Becquerel, was a French physicist who studied the solar spectrum, magnetism, electricity and optics.
General relativity, also known as the general theory of relativity and Einstein's theory of gravity, is the geometric theory of gravitation published by Albert Einstein in 1915 and is the current description of gravitation in modern physics.	Albert Einstein (/ˈaɪnstaɪn/ EYEN-styne;[6] German: [ˈalbɛʁt ˈʔaɪnʃtaɪn] (listen); 14 March 1879 – 18 April 1955) was a German-born theoretical physicist,[7] widely acknowledged to be one of the greatest and most influential physicists of all time.
Canning is a method of food preservation in which food is processed and sealed in an airtight container (jars like Mason jars, and steel and tin cans).	Nicolas Appert (17 November 1749 – 1 June 1841) was the French inventor of airtight food preservation.
Vulcanization (British: Vulcanisation) is a range of processes for hardening rubbers.	Charles Goodyear (December 29, 1800 – July 1, 1860) was an American self-taught chemist[1][2] and manufacturing engineer who developed vulcanized rubber, for which he received patent number 3633 from the United States Patent Office on June 15, 1844.
A mobile phone, cellular phone, cell phone, cellphone, handphone, hand phone or pocket phone, sometimes shortened to simply mobile, cell, or just phone, is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.	Martin Cooper (born December 26, 1928) is an American engineer.
A zipper, zip, fly, or zip fastener, formerly known as a clasp locker, is a commonly used device for binding together two edges of fabric or other flexible material.	Whitcomb L. Judson (March 7, 1843 – December 7, 1909) was an American machine salesman, mechanical engineer and inventor.
An electric battery is a source of electric power consisting of one or more electrochemical cells with external connections[1] for powering electrical devices.	Alessandro Giuseppe Antonio Anastasio Volta (/ˈvoʊltə, ˈvɒltə/, Italian: [alesˈsandro ˈvɔlta]; 18 February 1745 – 5 March 1827) was an Italian physicist, chemist and lay Catholic who was a pioneer of electricity and power[2][3][4] who is credited as the inventor of the electric battery and the discoverer of methane.
Electromagnetic or magnetic induction is the production of an electromotive force across an electrical conductor in a changing magnetic field. 	Michael Faraday FRS (/ˈfærədeɪ, -di/; 22 September 1791 – 25 August 1867) was an English scientist who contributed to the study of electromagnetism and electrochemistry.
The piano is a stringed keyboard instrument in which the strings are struck by wooden hammers that are coated with a softer material (modern hammers are covered with dense wool felt; some early pianos used leather).	Bartolomeo Cristofori di Francesco (Italian pronunciation: [bartoloˈmɛːo kriˈstɔːfori di franˈtʃesko]; May 4, 1655 – January 27, 1731) was an Italian maker of musical instruments famous for inventing the piano.
A steamboat is a boat that is propelled primarily by steam power, typically driving propellers or paddlewheels.	Claude-François-Dorothée, marquis de Jouffroy d'Abbans (30 September 1751 - 18 July 1832) was a French naval architect and engineer.
Radium is a chemical element with the symbol Ra and atomic number 88. It is the sixth element in group 2 of the periodic table, also known as the alkaline earth metals.	Marie Salomea Skłodowska–Curie (/ˈkjʊəri/ KURE-ee,[4] French pronunciation: ​[maʁi kyʁi], Polish pronunciation: [ˈmarja skwɔˈdɔfska kʲiˈri]; born Maria Salomea Skłodowska, Polish: [ˈmarja salɔˈmɛa skwɔˈdɔfska]; 7 November 1867 – 4 July 1934) was a Polish and naturalized-French physicist and chemist who conducted pioneering research on radioactivity.
Cloud seeding is a type of weather modification that aims to change the amount or type of precipitation that falls from clouds by dispersing substances into the air that serve as cloud condensation or ice nuclei, which alter the microphysical processes within the cloud.	Vincent Joseph Schaefer (July 4, 1906 – July 25, 1993) was an American chemist and meteorologist who developed cloud seeding.
Dry ice is the solid form of carbon dioxide.	"Adrien-Jean-Pierre Thilorier (16 February 1790 – 2 December 1844) was a French inventor who was the first person to produce solid carbon dioxide (""dry ice"")."
A pseudorandom number generator (PRNG), also known as a deterministic random bit generator (DRBG),[1] is an algorithm for generating a sequence of numbers whose properties approximate the properties of sequences of random numbers.	John von Neumann (/vɒn ˈnɔɪmən/; Hungarian: Neumann János Lajos, pronounced [ˈnɒjmɒn ˈjaːnoʃ ˈlɒjoʃ]; December 28, 1903 – February 8, 1957) was a Hungarian-American mathematician, physicist, computer scientist, engineer and polymath.
Nylon is a generic designation for a family of synthetic polymers composed of polyamides (repeating units linked by amide links).	Wallace Hume Carothers (/kəˈrʌðərz/; April 27, 1896 – April 29, 1937) was an American chemist, inventor and the leader of organic chemistry at DuPont, who was credited with the invention of nylon.
Aluminium (aluminum in American and Canadian English) is a chemical element with the symbol Al and atomic number 13.	Hans Christian Ørsted (/ˈɜːrstɛd/ UR-sted,[2] Danish: [ˈhænˀs ˈkʰʁestjæn ˈɶɐ̯steð] (listen); often rendered Oersted in English; 14 August 1777 – 9 March 1851) was a Danish physicist and chemist who discovered that electric currents create magnetic fields, which was the first connection found between electricity and magnetism.
A hot air balloon is a lighter-than-air aircraft consisting of a bag, called an envelope, which contains heated air.	The Montgolfier brothers – Joseph-Michel Montgolfier (French pronunciation: ​[ʒozɛf miʃɛl mɔ̃ɡɔlfje]; 26 August 1740 – 26 June 1810)[1] and Jacques-Étienne Montgolfier (French pronunciation: ​[ʒak etjɛn mɔ̃ɡɔlfje]; 6 January 1745 – 2 August 1799)[1] – were aviation pioneers, balloonists and paper manufacturers from the commune Annonay in Ardèche, France.
The Korean alphabet, known as Hangul[a] in South Korea and Chosŏn'gŭl in North Korea, is the modern official writing system for the Korean language.	Sejong of Joseon (15 May 1397 – 8 April 1450), personal name Yi Do (Korean: 이도; Hanja: 李祹), widely known as Sejong the Great (Korean: 세종대왕; Hanja: 世宗大王), was the fourth ruler of the Joseon dynasty of Korea.
Air conditioning, often abbreviated as A/C or AC, is the process of removing heat from an enclosed space to achieve a more comfortable interior environment (sometimes referred to as 'comfort cooling') and in some cases also strictly controlling the humidity of internal air.	Willis Haviland Carrier (November 26, 1876 – October 7, 1950) was an American engineer, best known for inventing modern air conditioning.
Television, sometimes shortened to TV, is a telecommunication medium for transmitting moving images and sound.	Kenjiro Takayanagi (高柳 健次郎, Takayanagi Kenjirō, January 20, 1899 in Hamamatsu, Shizuoka – July 23, 1990 in Yokosuka) was a Japanese engineer and a pioneer in the development of television.
An open-hearth furnace or open hearth furnace is any of several kinds of industrial furnace in which excess carbon and other impurities are burnt out of pig iron to produce steel.	Sir Carl Wilhelm Siemens FRS FRSA (4 April 1823 – 19 November 1883), anglicised to Charles William Siemens, was a German-British electrical engineer and businessman.
