Copenhagen (/ˌkoʊpənˈheɪɡən, -ˈhɑː-/ KOH-pən-HAY-gən, -⁠HAH- or /ˈkoʊpənheɪɡən, -hɑː-/ KOH-pən-hay-gən, -⁠hah-.[6]; Danish: København [kʰøpm̩ˈhɑwˀn] (listen)) is the capital and most populous city of Denmark.	Denmark (Danish: Danmark, pronounced [ˈtænmɑk] (listen)) is a Nordic country in Northern Europe.
Damascus (/dəˈmæskəs/ də-MASS-kəs, UK also /dəˈmɑːskəs/ də-MAH-skəs; Arabic: دمشق‎ Dimashq, IPA: [diˈmaʃq] is the capital of Syria, the oldest capital in the world and, according to some, the fourth holiest city in Islam.	Syria (Arabic: سُورِيَا or سُورِيَة, romanized: Sūriyā), officially the Syrian Arab Republic (Arabic: ٱلْجُمْهُورِيَّةُ ٱلْعَرَبِيَّةُ ٱلسُّورِيَّةُ, romanized: al-Jumhūrīyah al-ʻArabīyah as-Sūrīyah), is a Western Asian country located in the Eastern Mediterranean and the Levant.
Dhaka (/ˈdɑːkə/ DA-kə or /ˈdækə/ DAK-ə; Bengali: ঢাকা, romanized: Ḍhākā, Bengali pronunciation: [ˈɖʱaka]), formerly known as Dacca,[13] is the capital and largest city of Bangladesh, as well as the world's largest Bengali-speaking city.	Bangladesh (/ˌbæŋɡləˈdɛʃ, ˌbɑːŋ-/;[13] Bengali: বাংলাদেশ, pronounced [ˈbaŋlaˌdeʃ] (listen)), officially the People's Republic of Bangladesh, is a country in South Asia.
Dublin (/ˈdʌblɪn/; Irish: Baile Átha Cliath,[12] pronounced [ˈbˠalʲə aːhə ˈclʲiə] or [ˌbʲlʲaː ˈclʲiə]) is the capital and largest city of Ireland.	Ireland (Irish: Éire [ˈeːɾʲə] (listen)), also known as the Republic of Ireland (Poblacht na hÉireann),[a] is a country in north-western Europe consisting of 26 of the 32 counties of the island of Ireland.
Hanoi (UK: /(ˌ)hæ-, həˈnɔɪ/ ha-, hə-NOY or US: /hɑː-/ hah-NOY; Vietnamese: Hà Nội [haː˨˩ noj˧˨ʔ] (listen)) is the capital city of Vietnam.	Vietnam (Vietnamese: Việt Nam, [vîət nāːm] (listen)), officially the Socialist Republic of Vietnam,[n 3] is a country in Southeast Asia, at the eastern edge of mainland Southeast Asia, with an area of 311,699 square kilometres (120,348 sq mi) and population of 96 million, making it the world's fifteenth-most populous country.
Havana (/həˈvænə/; Spanish: La Habana [la aˈβana] (listen)) is the capital and largest city of Cuba.	Cuba (/ˈkjuːbə/ (listen) KEW-bə, Spanish: [ˈkuβa] (listen)), officially the Republic of Cuba (Spanish: República de Cuba [reˈpuβlika ðe ˈkuβa] (listen)), is an island country comprising the island of Cuba, as well as Isla de la Juventud and several minor archipelagos.
Helsinki (/ˈhɛlsɪŋki/ HEL-sink-ee or /hɛlˈsɪŋki/ (listen) hel-SINK-ee;[9][10] Finnish: [ˈhelsiŋki] (listen); Swedish: Helsingfors, Finland Swedish: [helsiŋˈforsː] (listen); Latin: Helsingia) is the capital, primate, and most populous city of Finland.	Finland (Finnish: Suomi [ˈsuo̯mi] (listen); Swedish: Finland [ˈfɪ̌nland] (listen)), officially the Republic of Finland (Finnish: Suomen tasavalta; Swedish: Republiken Finland (listen to all)),[note 1] is a Nordic country in Northern Europe.
Islamabad (/ɪzˈlɑːməbæd/ (listen);[9] Urdu: اسلام آباد, romanized: Islām ābād) is the capital city of Pakistan, and is administered by the Pakistani federal government as part of the Islamabad Capital Territory.	Pakistan,[c] officially the Islamic Republic of Pakistan,[d] is a country in South Asia.
Jakarta (/dʒəˈkɑːrtə/; Indonesian pronunciation: [dʒaˈkarta] (listen)), officially the Special Capital Region of Jakarta (Indonesian: Daerah Khusus Ibukota Jakarta), is the capital and largest city of Indonesia.	Indonesia,[a] officially the Republic of Indonesia,[b] is a country in Southeast Asia and Oceania between the Indian and Pacific oceans.
Kabul (/ˈkɑːbʊl, kəˈbʊl/; Pashto: کابل, IPA: [kɑˈbəl]; Dari: کابل, IPA: [kɒːˈbol]) is the capital and largest city of Afghanistan.	Afghanistan,[c] officially the Islamic Emirate of Afghanistan,[d] is a landlocked country located at the crossroads of Central and South Asia.
Kyiv (/ˈkiːjɪv/ KEE-yiv,[10] /ˈkiːv/ KEEV;[11] Ukrainian: Київ, pronounced [ˈkɪjiu̯] (listen)) or Kiev (/ˈkiːɛv/ KEE-ev)[12][13] is the capital and most populous city of Ukraine.	Ukraine (Ukrainian: Україна, romanized: Ukraïna, pronounced [ʊkrɐˈjinɐ] (listen)) is a country in Eastern Europe.
Kingston is the capital and largest city of Jamaica, located on the southeastern coast of the island.	Jamaica (/dʒəˈmeɪkə/ (listen); Jamaican Patois: Jumieka) is an island country situated in the Caribbean Sea.
Lima (/ˈliːmə/ LEE-mə; Spanish pronunciation: [ˈlima]) is the capital and the largest city of Peru.	Peru (/pəˈruː/ (listen); Spanish: Perú [peˈɾu]; Quechua: Piruw [pɪɾʊw];[8] Aymara: Piruw [pɪɾʊw]), officially the Republic of Peru (Spanish: República del Perú (help·info)), is a country in western South America.
Lisbon (/ˈlɪzbən/; Portuguese: Lisboa [liʒˈboɐ] (listen))[5] is the capital and the largest city of Portugal, with an estimated population of 544,851[1] within its administrative limits in an area of 100.05 km2.	Portugal, officially the Portuguese Republic (Portuguese: República Portuguesa [ʁɛˈpuβlikɐ puɾtuˈɣezɐ]),[note 4] is a country whose mainland is located on the Iberian Peninsula of Southwestern Europe, and whose territory also includes the Atlantic archipelagos of the Azores and Madeira.
London is the capital and largest city of England and the United Kingdom, with a population of just over 9 million.	The United Kingdom of Great Britain and Northern Ireland, commonly known as the United Kingdom (UK) or Britain,[note 1][17] is a sovereign country in Europe, off the north-western coast of the continental mainland.
Madrid (/məˈdrɪd/ mə-DRID, Spanish: [maˈðɾið])[n. 1] is the capital and most populous city of Spain.	Spain (Spanish: España, [esˈpaɲa] (listen)), or the Kingdom of Spain (Reino de España),[g] is a country in southwestern Europe with parts of territory in the Atlantic Ocean and across the Mediterranean Sea.
Manila (/məˈnɪlə/ mə-NIL-ə, Spanish: [maˈnila]; Filipino: Maynila, pronounced [majˈnilaʔ]), known officially as the City of Manila (Filipino: Lungsod ng Maynila, locally [luŋˈsod nɐŋ majˈnilaʔ]; Tagalog: Siyudad ng Maynila, locally [ʃuˈdad nɐŋ majˈnilaʔ]), is the capital of the Philippines, and its second-most populous city.	The Philippines (/ˈfɪlɪpiːnz/ (listen); Filipino: Pilipinas),[14] officially the Republic of the Philippines (Filipino: Republika ng Pilipinas),[d] is an archipelagic country in Southeast Asia.
Moscow (/ˈmɒskoʊ/ MOS-koh, US chiefly /ˈmɒskaʊ/ MOS-kow;[10][11] Russian: Москва, tr. Moskva, IPA: [mɐskˈva] (listen)) is the capital and largest city of Russia.	Russia (Russian: Россия, tr. Rossiya, pronounced [rɐˈsʲijə]), or the Russian Federation (RF),[c] is a transcontinental country spanning Eastern Europe and Northern Asia.
Nairobi (/naɪˈroʊbi/ ny-ROH-bee) is the capital and largest city of Kenya.	Kenya, officially the Republic of Kenya (Swahili: Jamhuri ya Kenya), is a country in Eastern Africa.
Oslo (/ˈɒzloʊ/ OZ-loh, US also /ˈɒsloʊ/ OSS-loh,[10][11] Norwegian: [ˈʊ̂ʂlʊ ] (listen) or [ˈʊ̂slʊ, ˈʊ̀ʂlʊ]) is the capital and most populous city of Norway.	Norway, officially the Kingdom of Norway,[a] is a Nordic country in Northern Europe, the mainland territory of which comprises the western and northernmost portion of the Scandinavian Peninsula.
Ottawa (/ˈɒtəwə/ (listen), /ˈɒtəwɑː/; Canadian French pronunciation: ​[ɔtawa]) is the capital city of Canada.	Canada is a country in North America.
Paris (French pronunciation: ​[paʁi] (listen)) is the capital and most populous city of France, with an estimated population of 2,165,423 residents in 2019 in an area of more than 105 km² (41 sq mi),[4] making it the 34th most densely populated city in the world in 2020.	France (French: [fʁɑ̃s] Listen), officially the French Republic (French: République française),[14] is a transcontinental country predominantly located in Western Europe and spanning overseas regions and territories in the Americas and the Atlantic, Pacific and Indian Oceans.
Rome (Italian and Latin: Roma [ˈroːma] (listen)) is the capital city of Italy. It is also the capital of the Lazio region, the centre of the Metropolitan City of Rome, and a special comune named Comune di Roma Capitale.	Italy (Italian: Italia [iˈtaːlja] (listen)), officially the Italian Republic or Republic of Italy[12][13] (Italian: Repubblica Italiana [reˈpubblika itaˈljaːna]),[14][15] is a country that consists of a peninsula delimited by the Alps and several islands surrounding it;[note 1] its territory largely coincides with the homonymous geographical region.
Santiago (/ˌsæntiˈɑːɡoʊ/, US also /ˌsɑːn-/;[2] Spanish: [sanˈtjaɣo]), also known as Santiago de Chile (IPA: [sanˈtjaɣo ðe ˈt͡ʃile]), is the capital and largest city of Chile as well as one of the largest cities in the Americas.	Chile,[a] officially the Republic of Chile,[b] is a country in the western part of South America.
Sofia (/ˈsoʊfiə, ˈsɒf-, soʊˈfiːə/ SOH-fee-ə, SOF-;[14][15] Bulgarian: София, romanized: Sofiya,[16][17] IPA: [ˈsɔfijɐ] (listen)) is the capital and largest city of Bulgaria.	Bulgaria (/bʌlˈɡɛəriə, bʊl-/ (listen); Bulgarian: България, romanized: Bǎlgariya), officially the Republic of Bulgaria,[a] is a country in Southeast Europe.
Stockholm (Swedish: [ˈstɔ̂kː(h)ɔlm] (listen))[8] is the capital and largest city of Sweden as well as the largest urban area in Scandinavia.	Sweden,[b] officially the Kingdom of Sweden,[19][c] is a Nordic country in Northern Europe.
Taipei (/ˌtaɪˈpeɪ/),[4] officially Taipei City,[I] is the capital[a] and a special municipality of Taiwan.	Taiwan,[II][h] officially the Republic of China (ROC),[I][i] is a country[22] in East Asia, at the junction of the East and South China Seas in the northwestern Pacific Ocean, with the People's Republic of China (PRC) to the northwest, Japan to the northeast, and the Philippines to the south.
Tbilisi (English: /təbɪˈliːsi, təˈbɪlɪsi/ tə-bil-EE-see, tə-BIL-iss-ee;[8] Georgian: თბილისი Georgian pronunciation: [tʰbilisi]), in some languages still known by its pre-1936 name Tiflis[a] (/ˈtɪflɪs/ TIF-liss),[8] is the capital and the largest city of Georgia, lying on the banks of the Kura River with a population of approximately 1.5 million people.	Georgia (Georgian: საქართველო, romanized: Sakartvelo; IPA: [sɑkʰɑrtʰvɛlɔ] (listen)) is a country located in the Caucasus, at the intersection of Eastern Europe and Western Asia.
Tehran (/tɛəˈræn, -ˈrɑːn, ˌteɪə-/; Persian: تهران Tehrān [tehˈɾɒːn] (listen)) is a city in Tehran Province and the capital of Iran.	Iran (Persian: ایران Irân [ʔiːˈɾɒːn] (listen)), also called Persia,[11] and officially the Islamic Republic of Iran,[a] is a country in Western Asia.
Tokyo (/ˈtoʊkioʊ/;[7]Japanese: 東京, romanized: Tōkyō, lit. 'Eastern Capital', [toːkʲoː] (listen)), formerly Edo, historically Tokio, and officially the Tokyo Metropolis (Japanese: 東京都, romanized: Tōkyō-to), is the capital[8] and largest city of Japan.	Japan (Japanese: 日本, Nippon or Nihon,[nb 1] and formally 日本国, Nihonkoku[nb 2]) is an island country in East Asia.
Vienna (/viˈɛnə/ (listen) vee-EN-ə;[7][8] German: Wien [viːn] (listen); Austro-Bavarian: Wean [veɐ̯n]) is the capital, largest city, and one of nine states of Austria.	Austria,[c] officially the Republic of Austria,[d] is a landlocked country in the southern part of Central Europe, situated at Eastern Alps.
Warsaw[a] (Polish: Warszawa, [varˈʂava] (listen)), officially the Capital City of Warsaw,[4][b] is the capital and largest city of Poland.	Poland,[b] officially the Republic of Poland,[c] is a country in Central Europe.
Zagreb (/ˈzɑːɡrɛb, ˈzæɡrɛb, zɑːˈɡrɛb/ ZAH-greb, ZAG-reb, zah-GREB,[10] Croatian: [zǎːɡreb] (listen)[a])[12] is the capital and largest city of Croatia.	Croatia (/kroʊˈeɪʃə/ (listen), kroh-AY-shə; Croatian: Hrvatska, pronounced [xř̩ʋaːtskaː]), officially the Republic of Croatia (Croatian: Republika Hrvatska, (listen)),[e] is a country at the crossroads of Central and Southeast Europe.
